Gene,column,Pearson Correlation,p_value,n,min_score,max_score,minus_log10_p,selected_candidate
KRI1,KRI1 (65095),0.18934260105151113,0.38688398265951796,23,-1.272852669486597,-0.4975531174411471,0.4124192500838247,False
KRR1,KRR1 (11103),0.49319776774918844,0.014328533215396894,24,-1.8721844325688315,-0.2604301739203687,1.8437982652246538,True
KRT8,KRT8 (3856),-0.14527016966213024,0.6523693671231021,12,-1.246435573479192,-0.2701442071098173,0.1855064400317357,False
KRTAP10-9,KRTAP10-9 (386676),0.0457430021216736,0.831918445274295,24,-1.0143746990137177,0.1508743183444629,0.07991924642968283,False
KRTAP4-11,KRTAP4-11 (653240),-0.40100872825177053,0.05213020347708001,24,-1.723763517494085,-0.1864275601064404,1.282910579910875,False
KRTAP4-2,KRTAP4-2 (85291),0.19396408883178895,0.36379012722914383,24,-1.235711537162732,-0.4085316210136945,0.4391490912760659,False
KRTAP5-7,KRTAP5-7 (440050),0.17058939008429636,0.4364365461475689,23,-1.6130594985809463,-0.3668836601973044,0.3600788897847208,False
KTI12,KTI12 (112970),0.1499196479469756,0.48441898708198666,24,-1.3781408114495135,0.1536035382983644,0.31477884277231927,False
LAMTOR2,LAMTOR2 (28956),0.26452652145173194,0.2116190196668766,24,-1.1508900470622123,-0.0998718255554964,0.6744453018298424,False
LAMTOR3,LAMTOR3 (8649),0.1642455428030548,0.443134010663796,24,-1.2803827151513758,0.2374923192710508,0.3534649164617928,False
LAMTOR4,LAMTOR4 (389541),0.27990201180568675,0.18527235812017534,24,-1.0024672211296726,-0.0159266870297279,0.7321893708125653,False
LARS1,LARS1 (51520),-0.12033639712799732,0.5754136568796285,24,-2.550684454780756,-1.2319748684170473,0.24001983476915884,False
LARS2,LARS2 (23395),-0.021040219719220987,0.9222630251649667,24,-1.2093825185399414,0.2375686148226353,0.035145202496035165,False
LAS1L,LAS1L (81887),0.37659899475554165,0.06969146955486064,24,-1.5756217701773312,-0.1559433827230356,1.1568203775975099,False
LCE1F,LCE1F (353137),-0.058152561632789784,0.8575334961203492,12,-1.167133656928222,-0.2482441897625227,0.06674890697485324,False
LCE2A,LCE2A (353139),-0.16721038423831172,0.4348304032134033,24,-1.076613005990975,-0.2847875155892665,0.36168009778216814,False
LCE2B,LCE2B (26239),-0.5022022968243445,0.012393221339115072,24,-1.055930655195375,0.1355352769892658,1.9068157938688362,False
LCE2C,LCE2C (353140),-0.3173164993919648,0.3148877140408131,12,-2.7620287354421924,-0.8260131607863851,0.5018442838803512,False
LDB1,LDB1 (8861),0.03740281251958646,0.8622473684407277,24,-1.2740262738105177,0.0129892146048591,0.0643681224153873,False
LEMD2,LEMD2 (221496),-0.22394873786717098,0.2928050958554896,24,-1.2189625913946274,-0.1196861313590362,0.5334213692712221,False
LETM1,LETM1 (3954),0.11286486955684158,0.5995216728194888,24,-1.8059710657388224,0.584389239770956,0.22219511245540866,False
LIAS,LIAS (11019),-0.10729855771269192,0.61775338332336,24,-1.285946091535653,-0.0532166603497317,0.2091848673671747,False
LIG1,LIG1 (3978),0.30241914274789283,0.150905022962958,24,-1.0678765927207852,0.0774833928128727,0.8212963042350814,False
LMNA,LMNA (4000),0.18932587891907124,0.37559485741099014,24,-1.4291371061358622,-0.0519133635644482,0.42528036266077035,False
LONP1,LONP1 (9361),0.07915818175788551,0.7131191641046095,24,-2.007711894325161,0.0646657308690696,0.14683789232364977,False
LRPPRC,LRPPRC (10128),-0.11013640919502919,0.6084301164491229,24,-1.0002829739372174,0.2403230785641698,0.21578929711089165,False
LRR1,LRR1 (122769),0.19466138685137585,0.36203429939792303,24,-3.367017999616179,-1.2294270631654225,0.4412502821364548,False
LRRC37A2,LRRC37A2 (474170),-0.11193086359117435,0.6111246578567854,23,-1.3145899777136394,0.0992244672035166,0.2138701928714121,False
LSG1,LSG1 (55341),0.3622781482136711,0.08191072454977188,24,-1.6256482335868447,-0.5038093960112362,1.0866592324537023,False
LSM10,LSM10 (84967),0.0435459530640531,0.8398872156151833,24,-1.0746915863626576,-0.187524806836507,0.07577902932451933,False
LSM11,LSM11 (134353),0.06756093405348049,0.7537722463660447,24,-1.4423256659473127,-0.2823039794069912,0.12275985716496929,False
LSM12,LSM12 (124801),-0.12954562880096984,0.5463004631124144,24,-1.038222212102438,-0.1155049778089453,0.2625684313230876,False
LSM2,LSM2 (57819),0.03098344914919513,0.8857228583125699,24,-3.0018825599808974,-1.3162267754830594,0.05270214711297171,False
LSM3,LSM3 (27258),0.0776523282319959,0.7183578188952496,24,-2.3232196705736987,-1.3966782381601883,0.14365917684027676,False
LSM4,LSM4 (25804),-0.2348647053235428,0.26928234242232607,24,-2.5975275734848866,-1.3309758601072548,0.5697921235285831,False
LSM5,LSM5 (23658),-0.46788684800557234,0.02112935550764083,24,-2.282242006335593,-1.0454933720425743,1.6751137496937325,False
LSM6,LSM6 (11157),-0.1292266071183692,0.547297516555826,24,-1.4103944209929136,-0.5990622427565049,0.2617765225290606,False
LSM7,LSM7 (51690),-0.1642129196855811,0.4432258439573705,24,-2.914602729162082,-1.0886835083207405,0.35337492436075346,False
LSM8,LSM8 (51691),0.13288650905222105,0.5359096512645591,24,-2.6798350664026915,-1.134617170651813,0.27090842162181333,False
LTO1,LTO1 (220064),-0.1771456251509254,0.407623127496507,24,-2.2676603167024183,-1.3125414338367851,0.38974118320543394,False
LTV1,LTV1 (84946),0.33943566956712595,0.10465057183776555,24,-1.0625966807265388,-0.3047171151106029,0.980258394221543,False
LUC7L3,LUC7L3 (51747),0.37453782974550337,0.07135873512619159,24,-2.6864625871647725,-1.009531288999791,1.1465528566782315,False
LYRM4,LYRM4 (57128),0.0915862804646054,0.6703821035190941,24,-2.1483079349957603,-0.2869806681846412,0.17367758812277842,False
MAD2L1,MAD2L1 (4085),-0.18246994520836032,0.39344082110453615,24,-3.122748588681321,-1.2524493589401124,0.4051205822389566,False
MAD2L1BP,MAD2L1BP (9587),-0.22557074037467378,0.2892312022652825,24,-1.184688303650278,-0.4099273086676602,0.5387548571566586,False
MAD2L2,MAD2L2 (10459),-0.10000774353435042,0.6419673173218434,24,-1.7105161433878522,-0.1677398813214925,0.19248708138298215,False
MAGOH,MAGOH (4116),-0.07905783314064452,0.7134678749384935,24,-1.911664887156686,-0.2641449176936867,0.14662557693060724,False
MAK16,MAK16 (84549),0.08451443018942369,0.6945887066618683,24,-2.6543801722741165,-1.095129334687548,0.15827228217455813,False
MAP3K7,MAP3K7 (6885),-0.1609486561396348,0.4524656263441653,24,-1.4957699335087111,-0.0463387647671281,0.34441440840592913,False
MARCHF5,MARCHF5 (54708),-0.5535878408847567,0.006136840589989189,23,-2.0949316029251315,0.0094117799708807,2.2120551577633574,False
MARK2,MARK2 (2011),0.16403541531748034,0.44372569167438086,24,-1.3279425401088183,0.2095392908334857,0.35288542494720027,False
MARS1,MARS1 (4141),0.24637853189108114,0.24581743953481852,24,-2.4603135320561504,-0.8785596459127284,0.6093873093052723,False
MARS2,MARS2 (92935),0.07383601584713126,0.7316890143262749,24,-1.9186417677230236,-0.2373910705886299,0.13567346547131515,False
MASTL,MASTL (84930),0.46742564530857755,0.021273991128949645,24,-2.1173950263041,-0.1962890711563549,1.6721510261913899,True
MAT2A,MAT2A (4144),-0.40141228123640127,0.051872040332978014,24,-2.7631508802198272,-1.207945070663586,1.2850666691468362,False
MAU2,MAU2 (23383),0.12411437096545194,0.5633881298000301,24,-1.4241155187308876,0.5998212188783163,0.2491923075395488,False
MBTPS1,MBTPS1 (8720),0.07452055142199886,0.7292921076868384,24,-1.2672522350017363,0.169741391839134,0.1370984862952247,False
MBTPS2,MBTPS2 (51360),0.24108191878991253,0.2564404346788471,24,-2.240042479064057,0.0370438817070525,0.5910134956376869,False
MCL1,MCL1 (4170),-0.21825869299664558,0.3055593348497579,24,-2.0160341971103977,0.0046576854582154,0.5149044440278969,False
MCM10,MCM10 (55388),0.3327682014388448,0.11209124580620837,24,-1.0140226205723957,0.0633276052622889,0.9504283039662688,False
MCM2,MCM2 (4171),0.09881741057059445,0.6459552861326182,24,-2.5925761104891176,-1.2101078658296482,0.1897975433949418,False
MCM3,MCM3 (4172),0.3643904451829963,0.0800135193923722,24,-1.581748473420559,-0.5908683700806641,1.0968366267399186,False
MCM3AP,MCM3AP (8888),-0.28663865821888246,0.174472769328757,24,-1.6878591894463542,-0.8651507127310503,0.7582723455133248,False
MCM4,MCM4 (4173),0.26166986286911353,0.2167777722633512,24,-2.045185879326275,-0.5474551865904561,0.663985251092457,False
MCM5,MCM5 (4174),0.10610161952065725,0.6217030604765177,24,-2.0416652045669386,-0.7447023015234397,0.20641699471195984,False
MCM6,MCM6 (4175),0.4257842829155088,0.03803559048042266,24,-1.4912114684107332,-0.4303634561776707,1.419809837187359,True
MCM7,MCM7 (4176),0.059014970392146725,0.7841478102617078,24,-2.5814701379110128,-1.3256614805931948,0.10560206597562996,False
MCMBP,MCMBP (79892),0.24487955141805906,0.248794248062529,24,-1.146741190383652,0.2246975368344508,0.6041596644296917,False
MCRS1,MCRS1 (10445),-0.3596554400605199,0.08431332915370819,24,-1.1724507592519826,-0.4916275100947992,1.0741037620264582,False
MDM2,MDM2 (4193),0.24918280641395515,0.24031105638248373,24,-2.3801446225730154,-0.1300182491150926,0.6192262474422906,False
MDM4,MDM4 (4194),-0.06822964375359655,0.7514096521160956,24,-1.1400966129056955,0.0374456742535999,0.12412323057442294,False
MDN1,MDN1 (23195),0.23078672170521003,0.2779244731638505,24,-2.258960324011448,-0.6971394921448302,0.5560732089187695,False
MED1,MED1 (5469),0.009401185477512071,0.9652245611871891,24,-1.6019402627403156,0.2510585272705056,0.015371635527911875,False
MED11,MED11 (400569),-0.04064888847433996,0.8504182201827399,24,-2.751071553219841,-1.162962724833587,0.07036744363991541,False
MED12,MED12 (9968),-0.04289459128193096,0.8422526989065933,24,-1.1620228760044062,1.095246535810366,0.07455758869547659,False
MED14,MED14 (9282),0.004510923284210738,0.9833100929850251,24,-2.0012198425163605,-0.9392311524640125,0.007309503088246958,False
MED17,MED17 (9440),0.04205226465436717,0.8453136507712053,24,-1.6418428986711104,-0.6782695205602614,0.0729821176483412,False
MED18,MED18 (54797),-0.0016572829561044,0.9938678803462552,24,-1.2979239155346531,-0.591318326154878,0.002671344627059112,False
MED19,MED19 (219541),-0.019341609628173863,0.9285225264498823,24,-1.083347629981513,0.6754415525354915,0.032207555581488835,False
MED20,MED20 (9477),-0.11582478983315998,0.5899201935927879,24,-1.5616928150891525,-0.7019654434338484,0.22920673721648843,False
MED21,MED21 (9412),-0.14752805558104753,0.49149461317247994,24,-1.577784669856662,-0.4623612618290715,0.308481237714424,False
MED22,MED22 (6837),0.06023803397435619,0.7797806574546117,24,-1.7475776006136603,-0.8611369191535014,0.10802754173704716,False
MED23,MED23 (9439),0.2771005666540712,0.18989583760355672,24,-1.0575654941213462,0.2704219734185383,0.7214845546185303,False
MED26,MED26 (9441),0.040882548688982015,0.8495679060741319,24,-1.5138103074897955,-0.3284601774231865,0.07080190219266046,False
MED27,MED27 (9442),0.06105995478171101,0.7768494701550615,24,-1.3961969615209595,-0.7112747569058185,0.10966312613394426,False
MED28,MED28 (80306),-0.3017101288371006,0.15191276721760097,24,-1.6702271898991063,-0.7889915140618737,0.8184057251553267,False
MED29,MED29 (55588),-0.07105614031655352,0.7414476039022337,24,-1.486371178274576,-0.4287778945897275,0.1299195339682266,False
MED30,MED30 (90390),-0.09391869033335568,0.6624662631466384,24,-2.525927155680437,-1.2933168120358316,0.17883623377202013,False
MED31,MED31 (51003),-0.3624973660477636,0.08171226699034,24,-1.6370522185769611,-1.0995825797416745,1.087712740452874,False
MED4,MED4 (29079),-0.08499662291129947,0.6929286291154012,24,-1.8391530808161525,-0.7631991429604842,0.1593114949373577,False
MED6,MED6 (10001),-0.1270873350656609,0.5540050227024282,24,-2.1539422192598643,-1.143850079556349,0.2564862978671287,False
MED7,MED7 (9443),-0.1072887075634312,0.617785845309965,24,-1.1502328527816874,-0.3101687335392479,0.2091620464622116,False
MED8,MED8 (112950),0.041888029581148796,0.8459107232010797,24,-1.5611031393123032,-0.3870959463561721,0.07267546966436601,False
MED9,MED9 (55090),-0.296265786672563,0.1598100631945446,24,-1.353567163808448,-0.1321257094244212,0.7963958767600935,False
MEPCE,MEPCE (56257),0.19774144737098903,0.35433782777151324,24,-1.4917090133534543,-0.924400427216833,0.45058248154917374,False
METAP1,METAP1 (23173),0.35440654086616397,0.08928042858264719,24,-1.091551748862313,-0.0040557631445867,1.0492437336099916,False
METAP2,METAP2 (10988),0.40178920008264235,0.051631814563646496,24,-1.2827862646990489,-0.1498209565572844,1.2870826117118175,False
METTL1,METTL1 (4234),0.18308713605210375,0.3918150127915235,24,-1.005307371268995,0.0521155383778239,0.4069189275868023,False
METTL14,METTL14 (57721),-0.08227233349122849,0.702325523933033,24,-1.499502384194447,-0.0136880320462718,0.15346154815519783,False
METTL16,METTL16 (79066),-0.1838159299033793,0.3899001088113626,24,-1.9071111849328288,-0.5600015753291162,0.40904664361127624,False
METTL17,METTL17 (64745),-0.14599889248800427,0.496045584737096,24,-1.011683479382555,-0.2966146777901192,0.30447841163458567,False
MFAP1,MFAP1 (4236),-0.2371725451854608,0.26446839226372654,24,-2.038138687437755,-1.327224094086744,0.5776262248980059,False
MFN2,MFN2 (9927),-0.06328020155481298,0.7689463425608809,24,-1.237581189215924,-0.2832368115713032,0.11410396441541587,False
MIB1,MIB1 (57534),-0.04842871091679536,0.8221991448616391,24,-1.1762903532046254,0.086266867256183,0.08502297924876624,False
MICOS10,MICOS10 (440574),-0.03218355911516875,0.8813263880920724,24,-1.1151127589860552,0.199086179371099,0.05486322632494016,False
MIOS,MIOS (54468),0.08178112428394814,0.7040244113678877,24,-1.052833552976413,0.1753990850295642,0.15241228185424435,False
MIPEP,MIPEP (4285),-0.03281962852014601,0.8789975881317433,24,-1.008098625488739,0.0865684761189769,0.05601231657868772,False
MIS12,MIS12 (79003),0.05929438119868822,0.7831495649203001,24,-1.866956415392512,-0.6245377507882235,0.10615528900636745,False
MIS18A,MIS18A (54069),0.36316421535653187,0.08111079814564945,24,-1.2343802900043297,0.0076715606545905,1.0909213250379337,False
MIS18BP1,MIS18BP1 (55320),0.06523211024190384,0.7620167508834763,24,-1.680467022675046,-0.4409351254404532,0.11803548176236595,False
MLST8,MLST8 (64223),0.5288958221100001,0.007877211676089908,24,-1.5072204132090536,-0.1209869700462035,2.10362748403143,True
MMS19,MMS19 (64210),-0.011734298326630643,0.9566013965705442,24,-1.543578595334296,-0.2377922800812435,0.0192689894242907,False
MMS22L,MMS22L (253714),0.37615727743187505,0.07004624496298686,24,-2.743048147367908,-0.2914087689378444,1.1546151413998353,False
MNAT1,MNAT1 (4331),0.2238967102007721,0.29292018700655303,24,-1.0173507432831754,0.1824417417293673,0.5332506972721518,False
MOCS3,MOCS3 (27304),0.027822080912038007,0.8973195271825601,24,-1.070736127610305,-0.2320020081904048,0.0470528811676009,False
MON2,MON2 (23041),0.21579040266077498,0.31119686353809695,24,-1.0851895182092204,0.2782365094102165,0.5069647887869808,False
MPHOSPH10,MPHOSPH10 (10199),0.03874158719107536,0.8573650606477208,24,-1.8308389110007983,-0.3523090200698766,0.06683421883923826,False
MPPE1,MPPE1 (65258),-0.04395072839799296,0.8384179107615264,24,-1.0500037547379075,0.0825563323701353,0.07653945261486653,False
MRGBP,MRGBP (55257),0.10447404435008187,0.6270900426897128,24,-1.7875182229927975,-0.3224756114465557,0.20267009515710893,False
MRM2,MRM2 (29960),-0.178217104024054,0.4047465192551159,24,-1.083106680536861,-0.0234853307494365,0.3928168774104036,False
MRPL10,MRPL10 (124995),0.01854498955581011,0.9314595688084387,24,-1.2269710666451863,-0.1314664399233319,0.030835991464971707,False
MRPL17,MRPL17 (63875),-0.0445018676630354,0.8364181584354135,24,-1.0344112300729646,0.0457803067733491,0.07757654732412102,False
MRPL18,MRPL18 (29074),-0.22787196935458712,0.28420780943042107,24,-1.0891300649173608,0.1886234132567072,0.5463639927493606,False
MRPL21,MRPL21 (219927),-0.14575553203053804,0.4967717773874765,24,-1.5323267452884235,-0.0788904197232922,0.30384308528125004,False
MRPL27,MRPL27 (51264),-0.08470644149199166,0.6939274926132907,24,-1.0437254245655696,-0.2081941951218666,0.15868590591839415,False
MRPL33,MRPL33 (9553),-0.08504571643306817,0.6927596882569211,24,-1.2313681642395322,0.3796380958924381,0.15941739188698134,False
MRPL34,MRPL34 (64981),-0.22075500014172073,0.29992232039944394,24,-1.218435224204464,-0.3217200987241194,0.5229912125812508,False
MRPL35,MRPL35 (51318),-0.24183146432264505,0.2549194125590903,24,-1.0262084569552217,-0.146921857435772,0.5935970909870858,False
MRPL38,MRPL38 (64978),-0.4072088125774141,0.048272447353988224,24,-1.2578911477364438,-0.2300148267411454,1.3163006824245496,False
MRPL4,MRPL4 (51073),-0.1977233492305726,0.35438276873728725,24,-1.0611939342027217,-0.1119439587118782,0.4505274031062179,False
MRPL41,MRPL41 (64975),-0.02887963810930054,0.8934377619956474,24,-1.6461616435071402,-0.1785888873604452,0.04893569560746059,False
MRPL43,MRPL43 (84545),-0.020478230403938397,0.9243335188117509,24,-1.072710303663066,0.1663583365228119,0.034171297995484344,False
MRPL45,MRPL45 (84311),-0.024735740219033547,0.9086607060213353,24,-1.3591988755155724,-0.2323733057174077,0.041598252102739076,False
MRPL49,MRPL49 (740),0.10462025091007109,0.6266053632334675,24,-1.3703918456374635,-0.1253685546233459,0.2030058922300367,False
MRPL53,MRPL53 (116540),-0.0688838224584857,0.7491004916071632,24,-1.189327840189908,-0.1193166530428204,0.12545991791736494,False
MRPL55,MRPL55 (128308),-0.030329542724877243,0.8881197580929558,24,-1.162127267683778,-0.0547424475716623,0.05152846803657297,False
MRPL57,MRPL57 (78988),0.08286191200424829,0.700288243567363,24,-1.430256779325359,-0.2100419220483496,0.15472316452260476,False
MRPL9,MRPL9 (65005),-0.22160067618663143,0.2980273863745656,24,-1.1495307022761871,-0.0828433759092676,0.5257438258403042,False
MRPS10,MRPS10 (55173),0.13028024313782116,0.5440077267374281,24,-1.3630884474822955,-0.0599004011575617,0.26439493181726664,False
MRPS11,MRPS11 (64963),-0.24598495377482837,0.246596783622576,24,-1.25685631018243,0.3072028912341096,0.6080125922337039,False
MRPS12,MRPS12 (6183),0.13812324498149658,0.5198110770170976,24,-1.0980476620405275,-0.1065943073707211,0.28415447005212063,False
MRPS14,MRPS14 (63931),-0.21266069215461816,0.31843612581829234,24,-1.117551600393089,0.0296802029656851,0.4969776684671847,False
MRPS16,MRPS16 (51021),-0.10222641607273626,0.6345597441314191,24,-1.3761481293134523,0.0098520247258501,0.19752748259193578,False
